wiki_id,total_M_2,total_F_2,c_o_M_2,c_o_F_2,pure_M_2,pure_F_2,total_M_3,total_F_3,c_o_M_3,c_o_F_3,pure_M_3,pure_F_3,total_M_4,total_F_4,c_o_M_4,c_o_F_4,pure_M_4,pure_F_4,total_M_5,total_F_5,c_o_M_5,c_o_F_5,pure_M_5,pure_F_5,total_M_6,total_F_6,c_o_M_6,c_o_F_6,pure_M_6,pure_F_6,total_M_7,total_F_7,c_o_M_7,c_o_F_7,pure_M_7,pure_F_7,total_M_8,total_F_8,c_o_M_8,c_o_F_8,pure_M_8,pure_F_8,total_M_9,total_F_9,c_o_M_9,c_o_F_9,pure_M_9,pure_F_9,total_M_10,total_F_10,c_o_M_10,c_o_F_10,pure_M_10,pure_F_10,total_M_sent,total_F_sent,c_o_M_sent,c_o_F_sent,pure_M_sent,pure_F_sent
5836246,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,1,1,1,0
32269433,4,3,1,1,3,2,4,3,1,1,3,2,4,3,1,1,3,2,4,3,1,2,3,1,4,3,1,2,3,1,4,3,1,2,3,1,4,3,1,2,3,1,4,3,1,2,3,1,4,3,1,2,3,1,4,3,1,2,3,1
1389099,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
32748841,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
2527873,15,3,0,0,15,3,15,3,0,0,15,3,15,3,0,0,15,3,15,3,0,0,15,3,15,3,0,0,15,3,15,3,1,1,14,2,15,3,1,1,14,2,15,3,1,1,14,2,15,3,1,1,14,2,15,3,1,1,14,2
24936756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29605174,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
14230475,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0
8888296,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0
25298252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19837210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144178,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
25649246,29,25,5,5,24,20,29,25,6,6,23,19,29,25,8,7,21,18,29,25,10,7,19,18,29,25,12,9,17,16,29,25,12,9,17,16,29,25,13,10,16,15,29,25,14,11,15,14,29,25,15,13,14,12,29,25,18,15,11,10
4647640,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
5218383,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0
17112291,8,31,1,1,7,30,8,31,2,2,6,29,8,31,2,2,6,29,8,31,4,3,4,28,8,31,4,3,4,28,8,31,4,3,4,28,8,31,4,3,4,28,8,31,5,4,3,27,8,31,5,4,3,27,8,31,5,4,3,27
213462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17792701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13714405,5,13,5,6,0,7,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6,5,13,5,7,0,6
633883,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,2,2,3,8,5,10,2,2,3,8,5,10,3,3,2,7,5,10,3,3,2,7
5391207,7,5,1,1,6,4,7,5,1,1,6,4,7,5,1,1,6,4,7,5,1,1,6,4,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,4,3,3,2
4134701,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0
6058130,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,1,1,1,2,2,3,2,3,0,0
23146599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24356631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098557,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
5648156,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,0,0,8,1,8,1,1,1,7,0
14097392,52,11,5,4,47,7,52,11,5,4,47,7,52,11,5,5,47,6,52,11,7,6,45,5,52,11,7,6,45,5,52,11,7,6,45,5,52,11,7,6,45,5,52,11,7,6,45,5,52,11,8,7,44,4,52,11,10,10,42,1
2280521,15,7,1,1,14,6,15,7,2,2,13,5,15,7,2,2,13,5,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,6,6,9,1
92642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6795090,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
31706613,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5
3181954,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0
3287436,5,27,1,1,4,26,5,27,1,1,4,26,5,27,1,1,4,26,5,27,2,2,3,25,5,27,2,2,3,25,5,27,2,3,3,24,5,27,2,3,3,24,5,27,3,4,2,23,5,27,3,4,2,23,5,27,5,7,0,20
28822768,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5
142430,46,8,2,2,44,6,46,8,3,3,43,5,46,8,5,4,41,4,46,8,6,5,40,3,46,8,6,5,40,3,46,8,6,5,40,3,46,8,6,5,40,3,46,8,6,5,40,3,46,8,7,5,39,3,46,8,12,7,34,1
10932903,6,1,0,0,6,1,6,1,0,0,6,1,6,1,0,0,6,1,6,1,0,0,6,1,6,1,0,0,6,1,6,1,0,0,6,1,6,1,0,0,6,1,6,1,0,0,6,1,6,1,1,1,5,0,6,1,2,1,4,0
20786,7,34,2,2,5,32,7,34,2,2,5,32,7,34,2,2,5,32,7,34,3,2,4,32,7,34,4,3,3,31,7,34,6,5,1,29,7,34,6,5,1,29,7,34,6,5,1,29,7,34,6,5,1,29,7,34,7,6,0,28
8708612,12,59,4,4,8,55,12,59,4,4,8,55,12,59,6,6,6,53,12,59,6,7,6,52,12,59,6,7,6,52,12,59,7,10,5,49,12,59,8,12,4,47,12,59,8,13,4,46,12,59,8,14,4,45,12,59,9,22,3,37
30091529,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0
15537999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638660,55,7,2,2,53,5,55,7,2,2,53,5,55,7,3,3,52,4,55,7,5,5,50,2,55,7,5,5,50,2,55,7,5,5,50,2,55,7,6,6,49,1,55,7,6,6,49,1,55,7,7,7,48,0,55,7,8,7,47,0
7916607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17111814,25,13,10,9,15,4,25,13,10,9,15,4,25,13,12,10,13,3,25,13,12,11,13,2,25,13,13,12,12,1,25,13,13,12,12,1,25,13,13,12,12,1,25,13,13,12,12,1,25,13,13,12,12,1,25,13,14,12,11,1
1673495,18,5,1,1,17,4,18,5,1,1,17,4,18,5,1,1,17,4,18,5,1,1,17,4,18,5,3,3,15,2,18,5,4,4,14,1,18,5,4,4,14,1,18,5,4,4,14,1,18,5,4,4,14,1,18,5,8,5,10,0
5747495,12,9,0,0,12,9,12,9,1,1,11,8,12,9,1,1,11,8,12,9,1,1,11,8,12,9,2,2,10,7,12,9,2,2,10,7,12,9,2,2,10,7,12,9,3,2,9,7,12,9,3,2,9,7,12,9,7,5,5,4
17428180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23535297,40,22,3,3,37,19,40,22,6,8,34,14,40,22,8,9,32,13,40,22,10,10,30,12,40,22,11,11,29,11,40,22,13,13,27,9,40,22,14,15,26,7,40,22,17,17,23,5,40,22,17,17,23,5,40,22,22,18,18,4
15684115,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
15463100,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9,5,9,0,0,5,9
1287132,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0
14899728,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0
26641614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30247229,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3
13084794,11,8,2,2,9,6,11,8,2,2,9,6,11,8,2,2,9,6,11,8,3,3,8,5,11,8,3,3,8,5,11,8,4,3,7,5,11,8,5,4,6,4,11,8,7,5,4,3,11,8,7,5,4,3,11,8,9,5,2,3
725984,79,11,3,3,76,8,79,11,5,3,74,8,79,11,6,4,73,7,79,11,8,6,71,5,79,11,9,6,70,5,79,11,9,6,70,5,79,11,10,6,69,5,79,11,10,6,69,5,79,11,11,7,68,4,79,11,18,9,61,2
5649246,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
182737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11604193,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
30348021,63,17,2,2,61,15,63,17,3,3,60,14,63,17,3,3,60,14,63,17,6,6,57,11,63,17,9,9,54,8,63,17,11,10,52,7,63,17,12,11,51,6,63,17,14,12,49,5,63,17,14,12,49,5,63,17,21,15,42,2
10791880,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8
6190804,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
26149260,55,13,3,3,52,10,55,13,5,5,50,8,55,13,6,6,49,7,55,13,8,8,47,5,55,13,10,9,45,4,55,13,11,9,44,4,55,13,11,9,44,4,55,13,13,9,42,4,55,13,13,9,42,4,55,13,17,10,38,3
20428509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21440868,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0
5989608,23,25,2,2,21,23,23,25,2,2,21,23,23,25,3,3,20,22,23,25,4,4,19,21,23,25,6,6,17,19,23,25,7,7,16,18,23,25,8,8,15,17,23,25,8,8,15,17,23,25,9,11,14,14,23,25,12,15,11,10
3038177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438548,23,2,1,1,22,1,23,2,1,1,22,1,23,2,1,1,22,1,23,2,1,1,22,1,23,2,2,2,21,0,23,2,3,2,20,0,23,2,3,2,20,0,23,2,3,2,20,0,23,2,3,2,20,0,23,2,4,2,19,0
3466023,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0
31189735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24097616,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0
32808179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745100,25,23,1,1,24,22,25,23,2,2,23,21,25,23,3,3,22,20,25,23,3,3,22,20,25,23,4,4,21,19,25,23,4,4,21,19,25,23,6,7,19,16,25,23,6,7,19,16,25,23,6,8,19,15,25,23,11,17,14,6
29303092,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,24
2372198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32018816,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1703805,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4
1364238,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0
19471956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20435658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026106,6,13,1,1,5,12,6,13,1,1,5,12,6,13,1,1,5,12,6,13,1,1,5,12,6,13,2,2,4,11,6,13,3,3,3,10,6,13,3,3,3,10,6,13,3,3,3,10,6,13,3,3,3,10,6,13,3,3,3,10
22199726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30871261,36,70,6,6,30,64,36,70,9,11,27,59,36,70,12,15,24,55,36,70,15,17,21,53,36,70,15,17,21,53,36,70,18,19,18,51,36,70,20,20,16,50,36,70,22,21,14,49,36,70,22,21,14,49,36,70,30,32,6,38
17484937,44,3,1,1,43,2,44,3,2,2,42,1,44,3,2,2,42,1,44,3,2,2,42,1,44,3,3,2,41,1,44,3,3,2,41,1,44,3,4,3,40,0,44,3,4,3,40,0,44,3,4,3,40,0,44,3,4,3,40,0
9613521,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0
28506139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26742680,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
20903426,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
2272403,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2,5,2,0,0,5,2
18387449,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10
2318141,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
695249,35,11,5,4,30,7,35,11,9,5,26,6,35,11,9,5,26,6,35,11,10,5,25,6,35,11,10,5,25,6,35,11,10,5,25,6,35,11,11,6,24,5,35,11,12,6,23,5,35,11,12,6,23,5,35,11,15,6,20,5
31804949,41,2,2,1,39,1,41,2,2,1,39,1,41,2,2,1,39,1,41,2,2,1,39,1,41,2,3,1,38,1,41,2,3,1,38,1,41,2,3,1,38,1,41,2,3,1,38,1,41,2,3,1,38,1,41,2,4,1,37,1
3274109,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0
11353416,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0
7558804,12,29,4,4,8,25,12,29,5,5,7,24,12,29,5,5,7,24,12,29,6,7,6,22,12,29,9,10,3,19,12,29,9,10,3,19,12,29,9,10,3,19,12,29,9,11,3,18,12,29,9,11,3,18,12,29,11,14,1,15
24291753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380240,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0
5004716,16,17,0,0,16,17,16,17,3,3,13,14,16,17,4,4,12,13,16,17,4,4,12,13,16,17,5,5,11,12,16,17,6,6,10,11,16,17,7,7,9,10,16,17,7,7,9,10,16,17,7,7,9,10,16,17,9,8,7,9
17016725,38,1,1,1,37,0,38,1,1,1,37,0,38,1,1,1,37,0,38,1,1,1,37,0,38,1,1,1,37,0,38,1,1,1,37,0,38,1,1,1,37,0,38,1,1,1,37,0,38,1,2,1,36,0,38,1,2,1,36,0
434738,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0
12706663,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,2,2,2,6,4,8,4,3,0,5
32755585,8,1,0,0,8,1,8,1,1,1,7,0,8,1,1,1,7,0,8,1,1,1,7,0,8,1,2,1,6,0,8,1,2,1,6,0,8,1,2,1,6,0,8,1,2,1,6,0,8,1,2,1,6,0,8,1,3,1,5,0
6201527,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0
4520654,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0
26159176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19985850,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0
